YEAR_BUILT,SQUARE_FEET,NUM_BEDROOMS,NUM_BATHROOMS,LOT_ACRES,GARAGE_SPACES,FRONT_PORCH,DECK,PRICE
1980,3257.444446732474,6,2.5,1.24,2,1,0,439716
1982,3535.4822778077078,3,2.5,0.81,3,0,1,469972
2002,3114.6554068933356,4,1.5,1.25,3,0,1,508448
1996,4424.793084595407,6,1.5,1.21,2,0,1,679368
1998,4261.378898799685,4,3.0,1.06,1,0,0,650106
1990,2802.8322875150784,5,1.0,1.21,3,1,0,403574
2001,2867.7383782761653,6,3.0,0.74,0,1,1,456260
2013,2950.418329366817,3,1.0,1.07,0,0,1,473612
1994,2539.384593013043,2,2.5,1.1,2,0,0,359907
2006,3235.3916215058484,2,1.0,1.0,2,1,1,500308
1997,3649.215936173595,6,2.0,0.74,0,0,1,538482
1982,4022.517131596311,6,2.5,1.44,0,0,1,537477
1997,3220.9433370707984,4,3.0,0.98,1,1,0,487841
1983,3043.546235687232,4,2.5,1.0,2,0,0,399031
1982,2688.323828660715,2,1.5,0.82,0,0,0,273048
2001,3552.0672440003427,3,1.5,0.83,2,1,0,537760
1980,2807.5506953698796,5,1.0,0.91,0,1,0,304782
2000,2781.395198071494,5,1.0,1.04,0,0,1,402809
1976,4781.894938604496,6,2.0,0.99,3,0,0,652134
1989,2567.7260206759975,5,1.0,0.64,3,1,1,354758
1983,3429.7982396961993,3,2.5,1.41,3,0,1,468119
1979,2191.5848209454957,6,2.5,0.59,3,1,1,280087
1987,2530.169148954498,2,2.5,0.75,0,1,1,288275
2000,3701.725582093456,4,2.0,0.96,3,1,0,589658
2003,3067.5556587834035,2,1.5,1.22,1,1,0,455933
1999,2692.9805030241146,4,3.0,0.82,1,0,1,416247
1998,3129.3583305314532,4,1.5,0.94,0,1,1,441003
1996,3738.7966815929312,4,1.0,1.27,1,1,1,534869
2001,2986.1972500820207,3,3.0,1.1,2,1,0,479429
1989,2995.994695336024,4,2.5,1.63,3,0,1,446349
1997,1559.697907052496,5,1.5,0.86,2,1,0,239354
2012,3489.952035567345,2,3.0,1.03,3,1,1,613942
2000,3224.7096330835875,6,2.0,1.06,0,1,1,494606
1993,2443.412271824669,4,3.0,0.69,3,1,1,376861
1985,3480.258732836618,2,1.0,1.13,1,0,1,418988
2005,2144.0916389622607,5,1.0,1.11,3,1,0,378263
1987,1529.1589820379995,6,3.0,1.03,3,0,0,234823
2002,3706.073404710314,2,2.0,1.32,0,1,1,540711
1997,3893.7382734134317,5,3.0,1.07,1,1,0,600110
2003,1930.4962744618522,3,1.0,1.47,3,0,0,321624
2005,2302.125983030182,5,2.5,1.42,0,1,0,384118
1999,2671.8181635265105,2,1.0,1.26,3,0,1,399672
1996,3071.4049802169707,4,2.0,1.32,3,0,0,480510
2011,3735.307250403629,6,1.0,0.71,1,0,0,620946
1998,3297.5806195499495,3,3.0,1.13,1,1,1,496587
1983,2133.9092072901685,5,2.5,0.8,1,1,0,254586
1986,4232.145745840435,6,2.0,1.09,1,0,1,591171
1985,4097.052898807717,5,1.5,1.31,2,1,0,566707
1993,2292.9537502070334,4,1.0,0.91,2,1,0,312593
2005,2620.2683004898345,2,2.5,1.06,3,1,0,441440
2018,2777.0919332482963,6,1.0,0.2,1,1,0,504563
2017,2507.795762269502,2,2.0,0.92,0,1,1,429969
1978,3352.197798420152,4,1.0,1.09,1,1,0,384179
1990,4129.119915814147,6,3.0,1.05,0,0,1,595117
1989,2745.5299853373226,2,1.5,0.92,0,0,1,318129
2007,1128.9607224048216,2,1.5,1.07,3,1,0,212894
1998,2578.793285833795,4,1.0,1.0,3,0,1,396818
1987,2703.6191750447083,4,1.0,1.11,0,0,0,317192
1989,1981.4823725601195,4,3.0,0.93,2,0,0,276172
1995,3845.371308618411,5,1.5,1.48,0,1,0,551505
1987,4407.108189126748,6,1.0,1.08,1,1,1,607266
1996,3622.2592949448476,5,2.5,1.02,1,0,0,546138
1999,3105.3570258690247,2,2.0,1.02,3,0,0,476103
2013,2530.6772498388373,6,3.0,0.98,3,0,0,514301
1973,1688.0255976569624,2,2.5,1.01,1,1,1,110853
1996,3169.056517263011,3,1.0,0.85,3,1,1,463108
1986,3400.1492753134444,3,1.5,0.97,1,0,1,427072
1989,2615.5555223122524,4,3.0,1.02,1,0,1,357633
1980,1481.421555281784,5,2.5,0.84,2,0,0,157313
2012,3304.7849108892074,4,3.0,1.05,3,1,1,606467
1986,2197.394909322888,4,2.5,0.94,0,1,1,256209
1993,3413.914791540306,6,3.0,0.78,1,0,0,513787
1993,2886.6954747259615,3,1.0,0.79,3,0,1,404854
1997,2321.2944110762837,5,3.0,1.01,0,1,0,348344
1994,2169.366208722325,4,1.0,0.7,0,1,1,265904
1991,3444.677066339903,6,2.0,1.64,0,1,0,491301
2003,2666.6413729666924,4,2.5,1.22,0,0,0,415796
1992,1701.4099560591103,4,1.5,1.18,2,1,1,230411
1997,2637.124665970091,4,1.0,1.09,1,1,1,371918
1987,2575.7796799778175,2,3.0,1.18,3,0,1,354066
1977,2682.900828531716,2,2.5,1.19,2,1,0,297785
2000,3609.0868816726934,6,1.0,1.01,3,1,1,581513
1993,2308.523577628949,6,2.0,0.91,2,1,1,349928
1986,2587.5199914854475,4,1.5,1.0,3,1,0,345627
2000,2597.2531284079555,5,2.0,1.55,2,1,0,427837
1997,2262.0772638027793,3,1.5,1.13,1,0,1,313761
1996,3477.7760642299077,3,1.0,0.6,1,0,1,475666
1993,4293.710901144074,5,2.0,1.08,3,0,1,655256
2017,2874.624699887614,5,1.5,1.09,2,0,1,540043
1996,3720.997681222516,3,2.0,1.26,3,0,1,567049
1999,4122.023732073462,2,1.5,0.66,1,1,1,585703
2004,3621.297062610672,3,2.0,0.78,1,1,1,554894
1989,3959.0643877191856,5,2.5,1.61,1,1,1,570509
2000,2687.3015850353986,3,1.0,1.16,1,0,0,385495
2000,4147.786995494744,6,2.0,1.13,2,1,0,664118
1998,1229.4483857800544,4,1.0,0.86,0,0,1,147317
2007,3815.6996253723755,2,1.5,0.96,0,1,0,569254
1998,3610.0686965150844,2,1.0,1.2,3,1,1,534510
1998,3804.3254830745145,6,1.0,1.25,3,0,0,604398
2015,2667.161687785602,3,1.5,1.24,3,0,1,496174
1986,2280.2287142045698,6,2.0,0.96,3,0,1,326434
1993,3052.285485857431,6,1.5,1.27,0,0,1,429392
1996,3665.877537335648,3,1.0,0.8,0,0,0,491881
1994,3514.3205536627283,6,2.0,1.36,3,1,1,557548
1984,3827.8451800906964,2,3.0,0.9,2,0,1,507676
1985,3024.588996852584,5,1.0,1.4,0,1,0,369688
1993,2058.300089940783,3,1.0,1.03,2,0,0,269195
1984,3403.7190827817903,5,3.0,0.58,3,0,0,484257
1991,2690.052766733861,3,2.5,1.32,0,0,0,350807
1992,2143.5739013199814,2,2.5,0.6,1,0,1,268036
2003,2704.972459296385,2,3.0,1.1,0,0,1,407245
1987,4134.982071751747,6,2.0,1.41,2,0,0,601397
2019,3216.3972639903254,6,1.0,1.12,0,1,1,574259
1972,2861.265274460583,3,3.0,1.08,2,1,0,315389
2007,4433.962700254158,3,3.0,1.27,0,1,1,699144
2001,2987.0855533226477,2,2.5,1.31,1,1,1,450212
2000,2328.715616868628,3,1.0,0.88,2,1,1,342507
1992,2626.743914359481,3,2.0,0.61,0,1,0,328161
1996,2689.467666617971,5,3.0,0.93,2,0,1,427370
1997,2365.0462921087096,2,1.0,1.52,0,1,1,302556
1995,3170.1803285460496,6,2.5,1.29,1,1,1,487377
1995,3467.9379165505634,4,1.5,1.11,1,0,0,494340
2000,2744.778007780854,3,3.0,0.57,0,0,1,400266
2012,3443.8989005960184,6,1.5,0.89,1,0,1,592434
2005,1561.044642199552,6,3.0,1.26,3,1,1,333056
1994,2211.6555712704458,3,3.0,1.06,1,1,1,312648
1999,2691.9205012662424,6,2.0,1.32,0,1,1,413588
1997,3591.9275617971707,2,1.0,1.39,0,0,0,484639
1989,3250.461407979904,2,1.0,0.98,0,0,0,387269
1996,2340.8452043157663,5,3.0,0.95,0,0,0,345376
1990,2560.368684381825,5,2.5,0.68,1,1,0,351755
2008,3460.4099526996083,5,1.5,1.28,0,0,0,555761
1999,3621.7412154803706,6,1.5,1.09,0,0,0,542111
1993,2138.038998598604,6,3.0,0.69,0,0,0,306055
1993,3794.0268776344096,6,2.0,1.13,3,0,0,591054
2017,3889.987366935504,3,2.0,1.26,3,0,0,697398
1988,3710.0004703862014,6,2.5,1.12,3,1,1,560800
2002,3416.4078096427565,5,1.0,1.3,3,1,1,556961
2002,3199.5916237379165,5,2.0,1.27,1,1,1,508988
1994,4068.4331354245237,4,2.0,1.19,1,0,0,588114
1995,2821.7502473504637,6,1.0,1.03,3,1,0,438712
2001,3759.295433594674,6,3.0,0.56,1,1,1,602294
2002,3671.0280173415167,5,1.0,1.14,1,1,1,562754
2002,2796.0607626038823,5,1.5,0.84,3,1,0,464509
2009,2147.068336982921,2,1.0,0.98,1,1,1,336760
1990,2448.626768619417,4,3.0,0.98,2,1,1,351994
1987,4134.198196527206,3,1.0,1.16,2,1,1,552529
2010,4441.716984186266,4,1.0,1.24,0,0,0,694857
1986,3002.3475959854254,6,1.0,0.9,0,1,1,373852
1998,3835.855838000109,6,1.0,0.76,2,1,1,586778
1992,3684.657426957768,5,1.0,0.91,2,0,1,526348
2002,3770.4807958836973,3,1.5,0.81,1,0,0,560222
1993,2307.7368100153644,3,2.0,1.09,0,1,0,292510
1992,2453.937715809652,6,1.5,1.29,1,0,1,349940
1990,2310.8699439593925,4,1.5,1.12,2,1,1,310930
2005,2815.322912099576,6,2.0,1.06,1,0,0,473198
2008,3068.0253150173726,4,1.0,1.49,3,1,0,527553
1969,2652.19700381679,4,2.5,1.04,2,1,1,270929
1993,1810.019074044949,3,2.5,1.19,0,0,0,226852
1990,2906.2909909082973,4,1.0,0.82,1,0,0,373243
1995,2703.551031313676,6,2.5,0.86,1,1,0,410932
1991,2446.6454545244524,4,2.0,1.42,2,0,0,348296
1995,2210.4672539306794,4,2.0,0.96,0,0,1,295970
1985,2017.6091554717764,6,2.5,1.09,0,1,0,246491
1984,3359.664235153191,2,2.5,0.82,3,0,0,443749
2006,3374.1955449796833,4,2.5,1.02,3,0,0,578929
1992,4799.207580640508,3,2.5,0.89,0,1,1,665731
2017,4236.360938053116,2,1.5,1.12,2,1,1,714754
1975,2832.414813910057,6,1.0,1.04,1,0,0,310462
2007,2318.8579874249995,3,1.5,0.68,3,0,1,395528
1992,4052.3835406663775,4,1.5,1.01,1,0,1,565507
1991,4309.136531210059,4,3.0,1.22,2,1,1,639670
1999,3578.928490411096,2,3.0,1.0,3,0,1,561839
1989,2425.7906984106085,3,1.5,1.13,1,0,0,298318
1987,3619.709141367697,2,2.5,0.76,2,0,0,481856
1994,2628.4535800556646,3,2.0,1.14,1,0,0,361368
2015,3208.3619924698064,2,3.0,1.04,2,1,0,571854
2003,3113.5377323847765,3,2.5,0.83,1,1,1,481980
1996,3211.508068448371,2,2.0,0.91,1,0,0,445376
1996,3181.647725781172,4,3.0,0.31,0,1,0,451897
1989,2725.7137668003115,3,2.0,1.2,3,1,0,381857
1990,2466.5965102807163,3,1.0,1.31,1,0,1,304639
1984,2061.668018278042,6,2.0,0.7,3,0,0,279750
2011,2136.8156057997667,5,1.5,1.0,3,0,1,413022
1993,2931.846070774427,3,2.5,1.21,2,0,1,425426
1989,3880.2172337780275,2,2.5,1.21,0,1,0,507682
1999,4355.633335727109,3,1.0,0.33,3,1,1,648295
1982,4504.362890315135,4,2.0,1.18,0,0,0,578354
1986,3523.7758880767965,4,1.0,1.12,0,0,0,435366
1983,3286.494341234955,4,1.5,1.19,2,1,1,423324
1982,3238.5912371676195,4,3.0,0.92,1,0,0,414588
2001,2844.729641426099,5,1.5,0.74,3,0,0,465309
2011,2369.624814120687,4,1.5,0.78,1,0,1,404643
1995,3326.191975819323,4,3.0,1.55,2,1,1,517178
1995,2774.6298056255278,3,2.5,0.41,2,1,0,399844
1990,2259.173122984907,3,3.0,0.96,0,0,1,283275
2002,1853.2814527947492,4,1.0,0.72,2,0,1,288792
1992,2407.543565619516,2,3.0,0.51,3,0,1,343781
2010,2900.003554187738,4,1.5,0.65,0,1,1,462250
1986,3894.7494214222156,5,2.5,0.87,0,0,1,519762
1988,1796.876788904422,5,1.0,1.6,3,0,1,248531
1992,2709.1064746262477,4,1.0,0.53,1,1,0,349315
1993,3346.6415011459567,5,1.5,0.81,0,1,0,456646
2001,2771.3681573906024,4,3.0,1.32,2,1,0,460505
1987,4161.1417223707585,4,1.5,1.11,3,0,0,588321
1981,2438.4457231061606,4,1.5,0.88,3,0,1,296466
2005,3279.7083835193853,5,3.0,0.99,2,1,0,561806
1993,2568.595890439932,3,1.0,1.33,2,1,1,350239
1992,2973.998131307748,5,2.0,1.04,3,1,0,451699
1998,3712.3884672217428,4,1.5,0.88,1,1,1,542558
2008,2868.640443979318,4,1.0,0.89,1,0,0,458646
1983,3678.078232094363,5,1.0,1.12,2,1,0,483511
1983,4061.9478465859356,5,1.5,0.41,0,1,0,507942
2010,3743.9288524451867,6,3.0,0.87,3,1,1,679639
1998,2311.420890094117,3,2.5,1.17,0,1,0,326763
1993,3653.008785618438,2,2.0,0.8,3,0,0,524951
1979,2294.012905868731,4,2.5,0.72,0,1,0,232401
1991,4087.1961936771486,4,2.5,0.99,3,1,0,610429
1985,2659.4092706079723,6,2.5,0.75,1,0,0,352661
1998,1792.5417454919188,2,1.5,0.86,0,0,0,219281
1987,3267.267462975805,4,3.0,0.74,2,0,1,456190
1986,2817.66946423111,4,3.0,1.33,2,0,0,392600
2016,2781.1774100239345,5,2.5,1.48,3,0,0,556876
1984,3801.9962153058445,5,2.0,1.17,1,1,0,507849
2001,3715.3939463485376,2,1.5,1.05,0,0,1,525559
1992,2565.6339002346645,6,2.0,0.95,2,0,0,384095
1990,1661.3265109402787,2,1.0,1.5,3,1,0,206698
1975,3098.626434046875,4,1.5,1.26,1,1,0,341193
2003,2117.0905681517497,4,2.5,0.99,0,0,0,329913
1993,2832.633284660196,6,2.0,0.86,3,0,1,442794
1998,3429.7692654641187,5,1.0,0.6,0,0,1,483465
1978,5059.296107200864,6,1.0,0.84,0,1,0,641494
1984,2546.8149127502897,2,2.5,0.89,1,1,1,292872
1988,2581.9155101931874,5,1.5,0.81,0,0,1,316937
1998,2359.580682256445,2,2.0,0.95,3,0,0,358187
2015,3348.098379685684,2,1.0,0.96,0,1,0,531614
1998,2535.8861686044384,4,2.0,1.23,3,0,0,408832
1993,3451.660107160686,4,2.0,0.9,3,0,0,516249
1982,2457.0549388087015,2,1.5,0.81,2,0,1,268208
1979,2667.578310362887,5,1.5,1.2,1,0,1,305636
1997,502.02178711332226,2,3.0,1.46,3,0,1,97203
2001,2917.6119721430846,6,2.5,1.06,0,0,0,461041
2002,2262.2759619426943,5,1.0,0.82,0,1,1,331641
2000,3801.8039623886916,4,2.0,0.76,2,1,1,586670
1999,3579.4969214161574,3,1.5,1.11,2,0,1,536074
1984,3341.0193747230014,4,2.0,1.06,0,1,0,412052
1995,4237.173864208975,6,3.0,0.81,0,0,1,632726
1993,2826.5478267438507,2,2.0,0.99,0,0,1,358832
2009,2907.72929654886,4,1.0,0.93,0,1,1,455109
2003,3714.4728602014347,3,2.0,0.6,3,0,1,591170
2014,3364.080511170861,5,1.0,1.54,3,1,1,612712
1974,2320.70345435511,4,2.5,1.01,0,0,0,215755
1992,2066.2251129090464,2,3.0,1.13,2,1,0,286883
1996,3170.5158740605248,6,1.5,1.13,0,1,1,460027
1991,3938.198419597805,6,1.5,1.2,0,0,0,551229
1974,3511.9905559788076,6,1.0,1.05,0,1,1,392548
1986,2399.814689017514,4,1.5,1.04,0,0,1,273072
1990,2973.656636028678,2,2.5,0.77,0,0,1,370098
1996,3534.659318375516,5,2.0,1.36,3,0,1,560598
2006,3653.016364238082,5,2.5,0.91,0,0,1,584102
2000,2967.6753181492786,5,2.5,1.36,2,0,1,488051
2006,4804.443633533373,2,2.0,0.61,2,0,1,744816
2014,3469.208439686757,6,2.5,1.22,1,1,1,626181
1990,2015.0490012590908,4,2.0,1.24,3,1,0,290857
1984,2531.1702387086148,5,2.0,0.78,2,0,0,326375
1987,2750.6193564305613,2,1.0,0.8,1,0,1,314592
1995,2144.762103400898,4,2.0,0.3,1,0,0,291214
2012,2939.7215233374754,5,1.5,1.09,3,1,1,539808
1998,1018.4155388445911,4,1.5,0.69,1,0,1,135612
2010,3265.193878736347,5,1.0,1.7,1,0,1,550279
1991,2980.043279396229,2,3.0,0.65,1,1,1,396756
1987,1522.4021751497396,4,1.0,0.87,1,0,0,151410
1984,3176.457140051093,2,1.5,0.79,0,1,0,355818
1995,3021.707327162109,6,1.0,0.87,0,0,0,421306
1987,2507.202626776979,6,2.5,0.82,3,1,1,370880
1984,3174.2657248688683,5,3.0,1.14,2,1,1,443239
2000,2872.7919226155486,4,1.5,0.8,0,0,1,410418
1992,2967.8089553892346,5,3.0,0.68,1,0,0,430371
1999,3020.4263903993674,3,2.0,0.69,0,0,1,423413
1989,2626.8663580030666,3,3.0,1.43,0,0,1,340479
2000,2734.215270519536,4,3.0,0.59,2,0,1,438982
2012,2142.804590149435,5,2.5,1.17,2,1,1,421470
2001,3897.8318394522207,2,1.5,1.31,3,0,0,601824
1980,3172.9041920351365,5,1.5,1.07,1,0,1,384485
1993,2421.4473171270656,3,2.5,0.7,3,0,0,356217
2003,3670.5182505829307,5,2.0,0.62,0,0,0,559877
1983,2862.551193028455,6,3.0,0.92,1,0,1,383182
1996,3644.705660437591,3,3.0,1.17,1,0,0,539255
2007,3015.3815229250663,2,3.0,0.78,0,1,1,469007
1992,3560.9221675559074,3,3.0,0.64,0,0,0,483738
1980,3400.9963787505326,5,2.0,1.13,1,0,0,427099
1974,2011.36576797159,5,1.5,1.0,1,1,0,179204
1990,2423.5695432431676,2,1.5,1.26,0,1,1,279935
1980,2949.8929048896052,5,1.0,1.17,0,1,0,330033
1988,3867.916731351871,2,2.0,0.92,3,1,0,533987
1976,3993.547268632351,4,3.0,1.23,1,0,0,502482
1998,2247.609553582155,6,2.5,1.27,1,0,1,363691
1997,2614.3052907001215,3,1.0,1.03,3,1,0,387595
2015,1893.376807035944,3,3.0,1.08,1,1,1,370206
1981,3222.680790748959,5,2.5,0.99,0,0,1,395752
1989,2935.7874945867243,5,3.0,0.84,3,1,0,442968
1989,2629.5653708930404,5,1.5,1.07,2,1,0,362984
1999,3239.7302825274423,4,1.0,1.12,1,1,0,472759
1991,3679.48812694238,2,3.0,1.28,0,0,1,496123
1984,4521.720409735364,3,2.5,1.06,2,0,1,616658
2000,1976.9825741660482,3,2.5,0.85,1,0,1,296797
1985,3276.962756288357,5,2.5,0.92,3,1,0,467844
2011,2721.37727613057,5,2.5,1.16,3,1,0,518106
1996,4458.738709918275,3,1.5,1.1,1,0,1,637810
1984,2964.5196835610363,5,2.0,0.93,3,1,1,408627
2005,3030.814954003552,6,3.0,1.17,0,0,0,507172
1985,2663.7879794611226,3,2.5,0.88,2,1,1,340268
1990,3833.1769368012992,2,1.5,0.9,3,1,0,530976
1989,2408.434580460336,2,2.5,0.88,3,0,1,326965
1993,2078.50877397683,3,1.5,0.77,1,1,0,260826
1990,3408.251071373531,4,1.5,1.09,0,0,0,445087
2003,2302.559041398963,6,2.0,1.14,1,0,0,387483
1998,3255.663996409542,6,2.5,0.83,1,1,0,508299
2015,2709.8466511803763,5,2.5,0.76,3,1,0,530376
2003,1611.334401192764,5,1.5,1.03,3,0,0,294650
1998,3851.749088879092,3,1.0,1.09,3,0,1,579112
1985,1464.6372509978348,3,2.0,1.05,2,1,0,155445
2000,4350.716924496863,5,2.0,0.79,1,0,1,664457
1996,2126.48475829034,5,3.0,0.95,1,0,1,328222
1988,3955.7983523574217,5,1.5,0.69,2,0,1,551219
1980,2626.8149392634296,2,1.0,1.1,1,0,0,265522
1991,2260.5038422318567,6,2.5,1.09,1,1,0,327925
1973,1994.202994886221,5,1.5,0.97,1,1,1,171180
1986,4118.417023008784,3,2.5,1.19,1,1,0,553112
1984,4296.055562318721,5,3.0,1.05,2,0,1,610158
1996,2130.9481181500614,6,2.5,1.23,0,0,1,320592
2003,2573.3738494574022,5,1.0,0.86,3,0,0,428906
1979,2973.3015898218364,4,1.5,1.3,0,0,1,327995
2000,2850.49271271328,3,1.5,0.84,2,0,0,427673
2000,3565.678019457089,4,1.5,0.84,2,0,1,544951
2007,2492.142555793951,2,3.0,0.69,2,1,0,419171
1997,3347.3651016023564,4,3.0,1.3,2,0,0,526604
2000,3706.3484287768415,3,2.0,0.54,1,1,0,544052
1997,3748.921803118159,6,2.0,1.18,3,0,0,605038
1982,2252.581561815235,6,1.0,1.04,1,1,0,258487
1994,3630.609018898969,4,1.0,1.34,2,0,0,524691
2002,3010.3403377716695,5,2.0,0.65,1,0,0,471301
1989,3615.099342603417,5,3.0,0.8,3,0,1,544264
2003,4703.664386419196,4,2.0,0.98,3,1,0,755249
1987,3322.1189750705157,2,1.5,0.78,2,1,0,422517
1986,3375.4836343067263,5,1.5,1.16,0,1,1,431222
1995,2011.1250334168792,5,2.0,1.43,0,0,0,283118
2002,2988.0166148925255,3,3.0,1.21,2,0,0,486352
1992,3926.1960808439335,2,2.0,0.74,0,0,1,515029
2003,3696.871723701236,2,1.0,1.04,2,1,1,555130
1982,3939.6550426006133,6,3.0,0.67,3,0,0,565998
1990,2294.945367725967,4,2.0,1.1,3,0,0,330741
1978,2859.0137396969785,5,3.0,1.11,3,1,1,380502
2015,1835.3511607511982,2,3.0,1.17,0,0,0,337852
1976,1741.173588688204,4,1.5,1.01,3,1,0,168826
1986,2163.3543915740383,2,1.5,1.24,3,1,1,265603
1999,4325.035833194992,6,1.0,0.67,0,1,0,633805
2003,2317.711772183792,4,2.5,0.93,1,1,0,374106
1987,3906.2376924385753,4,1.0,1.02,3,1,1,541235
2019,3110.844618499255,4,1.0,1.26,0,0,0,540526
2005,3318.2605160051444,4,3.0,1.34,1,0,1,547839
1991,2158.376335812657,6,2.5,1.33,1,1,1,316206
1998,3027.3378958444887,4,2.5,0.39,3,1,1,477450
1986,3533.754932439368,3,2.5,0.44,3,1,1,484163
2001,2156.107569197279,5,3.0,0.49,3,1,1,380766
2009,3260.9637787258193,3,1.0,0.84,0,0,1,496744
1991,2864.895966136792,2,1.5,0.97,3,1,0,391784
1989,3889.727870825089,6,3.0,0.62,1,1,0,562759
1991,4257.329268934881,3,1.0,0.45,2,1,0,580349
1998,3464.9820978310395,5,2.5,0.55,1,1,1,525497
2001,2605.6635650238327,5,1.5,0.94,1,0,1,402449
1992,3086.7669499538824,2,1.0,1.19,2,0,0,410865
2005,1938.289638612097,3,2.5,1.02,2,0,0,333543
1957,2981.4679722921883,5,1.0,1.26,3,0,1,266120
2011,2621.5631312582827,6,1.0,1.34,3,0,0,493334
1985,2867.73299982016,4,2.5,1.03,2,1,1,383109
1988,2019.9800038684082,5,1.0,1.19,2,1,0,260847
1989,3276.239392207883,4,2.5,0.83,3,1,1,476385
1996,3125.21407957446,2,2.0,0.61,2,1,1,442932
1988,4410.036296890339,5,2.0,0.94,1,0,1,615605
1982,2281.2458100394506,3,1.0,0.97,2,0,0,246736
1994,2976.4021183046666,4,1.0,1.27,3,0,0,440510
1999,3853.321954351987,5,3.0,1.07,2,0,1,619048
1981,2372.448120057937,6,1.5,0.72,2,1,0,289167
1999,3466.522219516809,3,2.5,1.15,3,1,0,549728
1981,1248.9165244086012,4,2.0,1.12,3,0,0,129137
2004,1512.5421328345176,4,2.0,0.92,0,1,1,235681
1990,2048.4282717101055,3,2.0,0.91,3,1,1,280914
2004,3866.6927587701803,5,2.5,0.82,3,1,1,649803
1995,3558.7867412280384,2,1.5,1.13,3,1,1,518268
2007,3113.852263248991,4,3.0,1.36,0,0,1,512477
1993,2824.622793607893,4,2.5,1.15,1,0,1,403443
1989,2568.6430257587344,5,3.0,0.89,2,1,0,373646
2009,2331.079258720968,5,2.0,0.65,3,0,0,434411
1975,3297.5237251611193,4,2.5,0.85,2,0,0,394878
2005,2956.1707711124754,4,1.0,0.97,2,1,1,472975
1981,2652.0487708337123,2,3.0,0.76,0,0,1,284207
2004,4980.3902477540305,4,1.5,0.46,1,0,0,756458
1996,2970.3363651620234,6,2.5,1.2,1,0,0,461050
2009,2550.1703919803035,2,1.5,1.64,2,0,1,429625
1996,3115.337540300893,3,3.0,1.14,2,1,1,474400
1995,4293.7786864728205,2,2.0,1.23,3,1,1,637516
1995,2842.9477611109423,4,2.0,1.14,3,0,0,438542
1993,2290.35597685964,3,2.5,1.17,0,0,0,298603
1993,2623.3363381161084,3,2.0,0.74,3,0,1,379600
1996,3707.909841583094,5,3.0,1.08,1,1,0,567386
1992,2348.1863923359538,5,1.0,1.08,3,1,1,343427
2008,2872.544277509681,6,2.0,1.08,2,0,1,512081
1990,3137.351225797067,3,1.0,0.78,3,0,0,427302
1994,2463.0041108545047,2,1.0,0.88,0,1,1,292650
2007,2524.1829835523467,5,2.0,0.87,1,0,1,426677
1999,3364.4025643145924,5,2.5,0.73,1,1,1,518110
2008,4599.711875112727,4,3.0,1.34,3,0,1,785056
1995,2709.2351796509693,6,1.0,1.05,1,1,1,392135
1993,2591.172145759673,4,2.5,1.24,1,1,0,369775
1997,2152.917372735165,3,3.0,0.78,2,1,0,329637
1991,3251.71848655131,5,2.0,0.92,0,1,1,441557
1999,2678.074485558039,6,3.0,1.44,0,1,1,428311
1990,3363.0748565889776,4,2.0,0.99,3,1,0,489311
1991,4117.1333296937555,4,1.5,0.86,2,1,1,582969
1992,2862.8062229122024,5,1.0,0.92,0,1,1,373220
1985,2614.1090767498745,5,1.5,1.46,0,1,0,316516
2003,1612.3172186089364,5,1.0,1.39,3,1,1,292697
1988,3497.614355696265,5,2.5,1.21,1,1,0,490292
1979,2772.3897989080065,6,1.0,1.01,3,0,1,351008
1995,3277.6209004249736,4,2.0,0.79,2,0,1,483493
1995,2607.0287000338185,5,3.0,1.18,0,1,0,383754
2003,3168.338085958597,5,1.0,1.03,2,1,1,505700
2004,3793.8949068658894,6,2.0,1.44,2,1,1,635684
2004,2981.196844339875,2,3.0,1.19,2,1,0,485029
1998,4464.2737289818215,4,3.0,1.24,0,0,1,668241
1996,2991.0975617268205,6,2.0,0.84,2,0,1,466264
1995,4025.511065372635,6,2.0,0.8,3,0,0,630826
1991,2459.557687006327,6,3.0,1.31,2,0,0,383583
2008,1308.6468231871916,4,1.5,1.2,1,1,1,236797
2005,2476.969057899693,3,2.5,0.97,2,0,0,413595
2004,2444.3210383546393,4,1.5,0.75,0,1,0,365398
1986,2702.609204781823,3,1.0,1.44,2,0,0,336991
1996,1646.4497744555777,6,2.5,0.69,0,0,0,239817
1988,1711.7377875624304,2,1.5,1.12,2,1,1,191060
1997,3310.316237671691,3,2.5,1.01,1,1,0,484197
1986,3176.13348880757,2,1.0,0.33,3,0,0,396370
1986,2877.341121267294,2,1.0,1.05,2,1,1,347351
1972,3745.4149146629175,6,2.0,1.24,2,0,0,465412
2006,1360.1463351122732,3,3.0,1.2,0,0,1,232021
1980,3243.1056971530784,4,2.5,1.23,1,1,0,402415
1992,1820.263240963366,4,1.0,0.92,2,0,0,236839
1968,3640.5475698979926,5,2.5,1.19,1,0,0,411432
1988,2416.2416027423174,5,2.5,0.73,1,0,1,320886
1984,3660.011183153455,2,3.0,0.72,3,0,0,494801
1981,2590.715312678915,3,2.0,0.74,0,0,0,269707
1997,3464.4784785659226,6,3.0,0.94,2,1,0,558771
2000,2549.085998008356,3,3.0,0.59,2,0,1,401212
2004,1165.8575862390549,3,3.0,0.48,2,1,0,212078
1992,2171.6392083067335,6,2.0,1.18,3,0,0,343445
